sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
mediumresidential_119,RSICD,mediumresidential_119.jpg,raw/rsicd/images/mediumresidential_119.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_119.jpg,,,224,224,3,RGB,mediumresidential,5,127164a6ea3f5942ca68bcbf98afdce2d47f2894423512e6aa9d470f98c7b886,True,,,,,,,,,,1.0.0,Some trees and green buildings are located in an average residential area.; some green trees and buildings are located in an average residential area.; Some green trees and buildings are located in an average residential area.; some green trees and buildings are in an average residential area.; some green trees and buildings are in a medium residential area .
mediumresidential_12,RSICD,mediumresidential_12.jpg,raw/rsicd/images/mediumresidential_12.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_12.jpg,,,224,224,3,RGB,mediumresidential,5,7676c06f6b98a12cb736611df7380cd4b78082a79dc56cc7e134ceae33250a09,True,,,,,,,,,,1.0.0,Some green buildings and trees are located in an average residential area.; some houses are located on a large wooded area.; some houses are located on a large wooded area .; some green buildings and trees are located in an average residential area.; some buildings and green trees are in a medium residential area .
mediumresidential_120,RSICD,mediumresidential_120.jpg,raw/rsicd/images/mediumresidential_120.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_120.jpg,,,224,224,3,RGB,mediumresidential,5,57f91624bf152de56b87e620322d26b21f41762ba5e0b42b02003f8836058352,True,,,,,,,,,,1.0.0,Some green buildings and trees are located in an average residential area.; some green buildings and trees are located in an average residential area.; some green buildings and trees are located in an average residential area.; some green buildings and trees are in an average residential area.; some buildings and green trees are in a medium residential area .
mediumresidential_121,RSICD,mediumresidential_121.jpg,raw/rsicd/images/mediumresidential_121.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_121.jpg,,,224,224,3,RGB,mediumresidential,5,f1c2259acab116ea7c889359d8eee07d4e777f5850b624ce294c07d818812586,True,,,,,,,,,,1.0.0,Some green buildings and trees are located in an average residential area.; some green buildings and trees are located in an average residential area.; some green buildings and trees are located in an average residential area.; some green buildings and trees are in an average residential area.; some buildings and green trees are in a medium residential area .
mediumresidential_122,RSICD,mediumresidential_122.jpg,raw/rsicd/images/mediumresidential_122.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_122.jpg,,,224,224,3,RGB,mediumresidential,5,dfcc4a774c6c0b7e1f5d0311305d186654362c7818da250346cc1184a61c29c5,True,,,,,,,,,,1.0.0,Many buildings are close to several roads.; some houses with orange roofs are located in these blocks with dusty air.; a few houses with orange roofs are located in these blocks with dusty air .; Many buildings are close to several roads.; many buildings are near several roads .
mediumresidential_123,RSICD,mediumresidential_123.jpg,raw/rsicd/images/mediumresidential_123.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_123.jpg,,,224,224,3,RGB,mediumresidential,5,691bf10be7fb14c527ae27d74e8637b064256d35e837dbe5cda22b79716d2ac3,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; there are many houses with different styles in the residential area.; there are many houses with different styles in the residential region .; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_124,RSICD,mediumresidential_124.jpg,raw/rsicd/images/mediumresidential_124.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_124.jpg,,,224,224,3,RGB,mediumresidential,5,0c9ea93240ffefb0b337dd6076791c86dd07de05bf50d1a549b691ff0c803794,True,,,,,,,,,,1.0.0,Some buildings and green trees are located in an industrial area.; some green buildings and trees are located in an industrial area.; some green buildings and trees are located in an industrial area.; Some buildings and green trees are in an industrial area.; some buildings and green trees are in an industrial area .
mediumresidential_125,RSICD,mediumresidential_125.jpg,raw/rsicd/images/mediumresidential_125.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_125.jpg,,,224,224,3,RGB,mediumresidential,5,2950a5256bb8b86d9e0865677a26fde5c09f47f5bfa4e8db15d6de2090ca39b7,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_126,RSICD,mediumresidential_126.jpg,raw/rsicd/images/mediumresidential_126.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_126.jpg,,,224,224,3,RGB,mediumresidential,5,2b444e0bebc9bde3117180251e0f500ec2141d28813783d1c3cababf86770674,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_127,RSICD,mediumresidential_127.jpg,raw/rsicd/images/mediumresidential_127.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_127.jpg,,,224,224,3,RGB,mediumresidential,5,8909c30e06919f4fe259582e5dcaa6b6302f3bc8db2eadf3b6b953a644e576e5,True,,,,,,,,,,1.0.0,Many green buildings and trees are located on both sides of a road in an average residential area.; many green buildings and trees are located on two sides of a road in an average residential area.; many green buildings and trees are on two sides of a street in an average residential area.; many green buildings and trees are on two sides of a road in an average residential area.; many buildings and green trees are in two sides of a road in a medium residential area .
mediumresidential_128,RSICD,mediumresidential_128.jpg,raw/rsicd/images/mediumresidential_128.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_128.jpg,,,224,224,3,RGB,mediumresidential,5,2c658d9551b96ed49c07329f71ca562ec0116289ef44d3d108284b3d1e22ad3a,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_129,RSICD,mediumresidential_129.jpg,raw/rsicd/images/mediumresidential_129.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_129.jpg,,,224,224,3,RGB,mediumresidential,5,c70f9ca0d85df7573553ca3deda72cd4ebc285774cb1a5cd3a80bf06cfd7ea12,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_13,RSICD,mediumresidential_13.jpg,raw/rsicd/images/mediumresidential_13.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_13.jpg,,,224,224,3,RGB,mediumresidential,5,fad6947a9683f0e50f5f754eab66a1aa3e64e0b7fe31a852967381bdb1359fca,True,,,,,,,,,,1.0.0,some buildings are located in an average residential area.; some buildings are located in an average residential area.; Some buildings are located in an average residential area.; some buildings are in an average residential area.; some buildings are in a medium residential area .
mediumresidential_130,RSICD,mediumresidential_130.jpg,raw/rsicd/images/mediumresidential_130.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_130.jpg,,,224,224,3,RGB,mediumresidential,5,50602c1dd729cf1c18e553e80e08b83cd38a22efd94a6e4e5537e8f638410641,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_131,RSICD,mediumresidential_131.jpg,raw/rsicd/images/mediumresidential_131.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_131.jpg,,,224,224,3,RGB,mediumresidential,5,7eace4a7b68ee32be07548ca72634a6e4dcc93887ddf96930ca9c90853e75c81,True,,,,,,,,,,1.0.0,Some buildings and some green trees are located in an average residential area.; some buildings and some green trees are located in an average residential area.; some buildings and some green trees are located in an average residential area.; some buildings and some green trees are in an average residential area.; some buildings and some green trees are in a medium residential area .
mediumresidential_132,RSICD,mediumresidential_132.jpg,raw/rsicd/images/mediumresidential_132.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_132.jpg,,,224,224,3,RGB,mediumresidential,5,79832c58c15c3670f9575ad0eb0ac29eedd9fca15359ca7b4b2d044e8a07f217,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_133,RSICD,mediumresidential_133.jpg,raw/rsicd/images/mediumresidential_133.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_133.jpg,,,224,224,3,RGB,mediumresidential,5,a123d3bb44e5491db714df9d0969e3c156e210f066241f1b421ee4b994549287,True,,,,,,,,,,1.0.0,Some buildings and many green meadows are located in an average residential area.; some buildings and many green meadows are located in an average residential area.; some buildings and many green meadows are located in an average residential area.; some buildings and many green meadows are in an average residential area.; some buildings and many green meadows are in a medium residential area .
mediumresidential_134,RSICD,mediumresidential_134.jpg,raw/rsicd/images/mediumresidential_134.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_134.jpg,,,224,224,3,RGB,mediumresidential,5,06038c091476ba0b2a77fdd044af0ed8fce7a0c1db7fd0ce766b90461fed1e69,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_135,RSICD,mediumresidential_135.jpg,raw/rsicd/images/mediumresidential_135.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_135.jpg,,,224,224,3,RGB,mediumresidential,5,1503774f3d55774561c2219b50f321011257acefd8fffc38ef41cef738602bab,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_136,RSICD,mediumresidential_136.jpg,raw/rsicd/images/mediumresidential_136.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_136.jpg,,,224,224,3,RGB,mediumresidential,5,83a74fcdb19c68791b6cc196a18f044f8dd9362fc254033b5e2ee1d64602f5c8,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_137,RSICD,mediumresidential_137.jpg,raw/rsicd/images/mediumresidential_137.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_137.jpg,,,224,224,3,RGB,mediumresidential,5,e1e35c0ba1c6b746b5cb4e781914c648d7266a76e48d7ac4cf10df39863eef4c,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_138,RSICD,mediumresidential_138.jpg,raw/rsicd/images/mediumresidential_138.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_138.jpg,,,224,224,3,RGB,mediumresidential,5,c00940c04831d07baf36dd9108909659d0fca005598018271ae73302409d8baf,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_139,RSICD,mediumresidential_139.jpg,raw/rsicd/images/mediumresidential_139.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_139.jpg,,,224,224,3,RGB,mediumresidential,5,fba9bc9447349c609ca17efa2eb531ca9924ac8bb4011881e74155cbc1cbe13d,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_14,RSICD,mediumresidential_14.jpg,raw/rsicd/images/mediumresidential_14.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_14.jpg,,,224,224,3,RGB,mediumresidential,5,aa86bfdbecf7d4874e1c349d3d670c95d6c9c21ef9c7c8aed71a9b4bfac72326,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_140,RSICD,mediumresidential_140.jpg,raw/rsicd/images/mediumresidential_140.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_140.jpg,,,224,224,3,RGB,mediumresidential,5,0348ea1d081f055eef8ea285902807d2f71a9b136e3c2daa4c2f1c59fda97411,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_141,RSICD,mediumresidential_141.jpg,raw/rsicd/images/mediumresidential_141.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_141.jpg,,,224,224,3,RGB,mediumresidential,5,7bbd3c81af26d28bf64526b65228c9e433894fc398b192439d6bcde1c3fbef2a,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_142,RSICD,mediumresidential_142.jpg,raw/rsicd/images/mediumresidential_142.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_142.jpg,,,224,224,3,RGB,mediumresidential,5,6bee9902f0109222dd149b20ec2ae40154774192b78bd9729734239783c9130f,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_143,RSICD,mediumresidential_143.jpg,raw/rsicd/images/mediumresidential_143.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_143.jpg,,,224,224,3,RGB,mediumresidential,5,4d0483d9ac9bcb2adbd715106a22368ff6d5a1f781641f91cdccff0a5aeee4b6,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_144,RSICD,mediumresidential_144.jpg,raw/rsicd/images/mediumresidential_144.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_144.jpg,,,224,224,3,RGB,mediumresidential,5,a29cb793fa9af388c7d794e0d8461b7fba7e739cdb890d684db1eedc78d0149c,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_145,RSICD,mediumresidential_145.jpg,raw/rsicd/images/mediumresidential_145.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_145.jpg,,,224,224,3,RGB,mediumresidential,5,ef3ef6f93ce713bbe90114fc1973cae527199c99008f83862212dfd5f5dd2320,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_146,RSICD,mediumresidential_146.jpg,raw/rsicd/images/mediumresidential_146.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_146.jpg,,,224,224,3,RGB,mediumresidential,5,05264e62f14beecca0163533680fbf98e0c303ba8df7644f3175368de2b92f89,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_147,RSICD,mediumresidential_147.jpg,raw/rsicd/images/mediumresidential_147.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_147.jpg,,,224,224,3,RGB,mediumresidential,5,2daf9d87f38d38afd09f55553eb5ddc6c46c33f5b03a4cb1ecd6bb3c5cd1a17d,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_148,RSICD,mediumresidential_148.jpg,raw/rsicd/images/mediumresidential_148.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_148.jpg,,,224,224,3,RGB,mediumresidential,5,eb4c9c07c02aae973af72af993887dd27e3090a1e228e7bf178f93288c91b614,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_149,RSICD,mediumresidential_149.jpg,raw/rsicd/images/mediumresidential_149.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_149.jpg,,,224,224,3,RGB,mediumresidential,5,f6f8827924024119169026d93f16122254a51193e6be0b58274f2d552a2a2e3a,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_15,RSICD,mediumresidential_15.jpg,raw/rsicd/images/mediumresidential_15.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_15.jpg,,,224,224,3,RGB,mediumresidential,5,13acba453f843b6f397ffb94697a3bb3d75753e2224a84015ab9979e8bcb3365,True,,,,,,,,,,1.0.0,Some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are located in an average residential area.; some buildings and many green trees are in an average residential area.; some buildings and many green trees are in a medium residential area .
mediumresidential_150,RSICD,mediumresidential_150.jpg,raw/rsicd/images/mediumresidential_150.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_150.jpg,,,224,224,3,RGB,mediumresidential,5,e9d7f43622d6a615a53f1c6bed47bd63cd156e7e9da9273d51d54548fb7ba28a,True,,,,,,,,,,1.0.0,Many buildings and green trees are located in an average residential area.; many buildings and many green trees are located in an average residential area.; many buildings and many green trees are located in an average residential area.; many buildings and many green trees are in an average residential area.; many buildings and many green trees are in a medium residential area .
mediumresidential_151,RSICD,mediumresidential_151.jpg,raw/rsicd/images/mediumresidential_151.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_151.jpg,,,224,224,3,RGB,mediumresidential,5,dc635af6ccdcec834ba6bd1b661b90d41f9ade770353e7dee74ac0bdc91547cd,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_152,RSICD,mediumresidential_152.jpg,raw/rsicd/images/mediumresidential_152.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_152.jpg,,,224,224,3,RGB,mediumresidential,5,69e0c1cd75e81103a5f9643bc6bb83871eb838d0452e5c60dd255a4948e77e99,True,,,,,,,,,,1.0.0,Many buildings and green trees are located in an average residential area.; many buildings and many green trees are located in an average residential area.; many buildings and many green trees are located in an average residential area.; many buildings and many green trees are in an average residential area.; many buildings and many green trees are in a medium residential area .
mediumresidential_153,RSICD,mediumresidential_153.jpg,raw/rsicd/images/mediumresidential_153.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_153.jpg,,,224,224,3,RGB,mediumresidential,5,13c1bca12a40bbd3d1324d44bebec51af9afca4e7efa3dafa35af30441acadbd,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_154,RSICD,mediumresidential_154.jpg,raw/rsicd/images/mediumresidential_154.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_154.jpg,,,224,224,3,RGB,mediumresidential,5,747a50b64defa7501c05f4077b9a3b6b78a572e8df377a1beaf358f432de3896,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_155,RSICD,mediumresidential_155.jpg,raw/rsicd/images/mediumresidential_155.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_155.jpg,,,224,224,3,RGB,mediumresidential,5,69a20a5df84311fad412e40163e4842276f92746cd1f50ff3fd0b5b0defbf58c,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_156,RSICD,mediumresidential_156.jpg,raw/rsicd/images/mediumresidential_156.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_156.jpg,,,224,224,3,RGB,mediumresidential,5,79c7016d45cac5af050efd388ec52da4e4228472b066f772c17ac63c2505044d,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_157,RSICD,mediumresidential_157.jpg,raw/rsicd/images/mediumresidential_157.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_157.jpg,,,224,224,3,RGB,mediumresidential,5,f13b8a4f2a09bf1bd9fa2c426b26ff3fe4de227f5b17d13a10ce94cd402620b7,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
mediumresidential_158,RSICD,mediumresidential_158.jpg,raw/rsicd/images/mediumresidential_158.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_158.jpg,,,224,224,3,RGB,mediumresidential,5,154d40d8df21281daf964b2220b9295bdd7d214ea53f6e1b7bf4a192eb3385be,True,,,,,,,,,,1.0.0,Many buildings and green plants are located in an average residential area.; many green buildings and plants are located in an average residential area.; Many green buildings and plants are located in an average residential area.; many green buildings and plants are in an average residential area.; many buildings and green plants are in a medium residential area .
mediumresidential_159,RSICD,mediumresidential_159.jpg,raw/rsicd/images/mediumresidential_159.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/mediumresidential_159.jpg,,,224,224,3,RGB,mediumresidential,5,8d470f53d4fe95df77a25d1173825d2545424d8b1d5542244a370b90bfd1e9f2,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in an average residential area.; many green buildings and trees are located in an average residential area.; Many green buildings and trees are located in an average residential area.; many green buildings and trees are in an average residential area.; many buildings and green trees are in a medium residential area .
